date,Logistic Regression | Market,Logistic Regression | Market + Macro,Random Forest | Market,Random Forest | Market + Macro,XGBoost | Market,XGBoost | Market + Macro
2016-05-01,-0.055512716143435725,-0.055512716143435725,0.00756214619164775,-0.12297067721362424,-0.06517874297064502,-0.05784975016560262
2016-06-01,0.11464579081391102,0.11464579081391102,0.10110921185085972,0.10110921185085972,0.10200019372317903,0.08907096332711625
2016-07-01,0.033547450967786274,0.033547450967786274,0.032711198411855776,0.033948173098457754,0.021995894747767777,7.388683867390333e-05
2016-08-01,0.021883899562481948,0.021883899562481948,0.0013384284728622247,0.02061875009219085,-0.0158635825633205,0.0006010642320089248
2016-09-01,0.06294463028124737,0.06294463028124737,0.08215549773546027,0.07486680941204904,0.08215549773546027,0.0799140818409594
2016-10-01,-0.003161064254261275,-0.003161064254261275,0.010247521520346624,0.004726276859420175,-0.005683973444133775,0.004726276859420174
2016-11-01,0.11515423349848777,0.11515423349848777,0.11948794495983282,0.11948794495983284,0.11948794495983282,0.11515423349848777
2016-12-01,0.0032852526017126,0.0032852526017125997,0.0032852526017126,0.0032852526017126,-0.0042311789526031,-0.00423132222196755
2017-01-01,0.014757420004900951,0.014757420004900951,0.009670087046751177,0.02234156370643465,0.014340184142526476,0.014340184142526476
2017-02-01,0.06812908521180215,0.06812908521180215,0.086798460645658,0.086798460645658,0.0836115845929082,0.0836115845929082
2017-03-01,-0.022629750178108525,-0.022629750178108525,-0.0030671483787951246,0.024686418075678274,0.0049240145969003755,-0.018544746451098174
2017-04-01,0.03187584233786215,0.03187584233786215,-0.05161954132361698,-0.05962798223304235,-0.05161954132361697,-0.02571875890800788
2017-05-01,0.018862067336659977,0.018862067336659977,0.03491629092746945,0.0493563390201013,0.0493563390201013,0.0493563390201013
2017-06-01,0.0029156213945641988,-7.853734403952522e-05,-0.0176204077102018,-0.014134215437555026,-0.020082027604336576,-0.020082027604336576
2017-07-01,0.024224599820324075,0.024224599820324075,-0.017814141840846225,-0.017814141840846225,-0.010697810353333625,-0.010697810353333625
2017-08-01,0.0567909731064182,0.0567909731064182,0.0608999618464416,0.057674720737770475,0.0708729113501831,0.0708729113501831
2017-09-01,0.021714320664346375,0.021714320664346375,0.04826689209520413,0.043842241498221926,-0.0024606603511220246,0.043842241498221926
2017-10-01,-0.0354491670181245,-0.0354491670181245,-0.0341700776364892,-0.0408101595847789,-0.0341700776364892,-0.0240471576272182
2017-11-01,-0.007312177051732076,-0.0017180806563451504,0.0013245197319148986,-0.007792491239721576,0.0042564025519532984,-0.012494722919160851
2017-12-01,0.05225206334624045,0.05225206334624045,0.054207159929643506,0.06612257367097403,0.034770475447764224,0.018583619229955474
2018-01-01,-0.043432716032966,-0.043432716032966,-0.03280522633071148,-0.05346282407338108,-0.03853415486922877,-0.037599009256894876
2018-02-01,-0.028852913782159928,-0.028852913782159928,-0.05068182867789745,-0.0351092945432847,-0.04124146396264738,-0.033267215494506105
2018-03-01,0.032601373299458045,0.032601373299458045,0.06752560315080644,0.0810680926310203,0.0810680926310203,0.0810680926310203
2018-04-01,-0.0415264345831644,-0.0415264345831644,-0.04152643458316441,0.019174590869118,-0.04152643458316441,-0.0415264345831644
2018-05-01,0.0273613822473834,0.0273613822473834,0.0301229984543358,0.011841758447859924,0.0301229984543358,0.009720249850432149
2018-06-01,0.007150753881851575,0.007150753881851575,0.0508373492381741,0.059702417928034324,0.0442863266252133,0.03955530605555262
2018-07-01,0.015437444720108924,0.015437444720108924,-0.04316420440175087,0.004762900621151724,-0.04282930756562627,-0.04422243153427279
2018-08-01,-0.03048806311189985,-0.03048806311189985,-0.0070514211751624995,0.025014981435666325,0.0243285113838369,-0.00703169396015395
2018-09-01,-0.08298564181342033,-0.08298564181342033,-0.06743886001649788,-0.039464795647396474,-0.055370036093272276,-0.060034082862878146
2018-10-01,-0.0021343796211786004,-0.0021343796211786004,-0.0177081117056349,-0.0177081117056349,0.0012792119739911505,0.0012792119739911513
2018-11-01,-0.048897702256661,-0.048897702256661,-0.038758760386644824,-0.006608237596238102,-0.038758760386644824,-0.01995775295086255
2018-12-01,0.01590224752494545,0.040490064504223974,0.007992601824019924,0.014864517631668824,0.007992601824019924,0.020143362418075177
2019-01-01,0.04726744845988308,0.04726744845988308,0.03309915933544062,0.05379923673641635,0.06321327090902334,0.05039604664078413
2019-02-01,0.01660456187705435,0.01660456187705435,0.05910535253998435,0.05910535253998435,0.0311594360381864,0.037890896372047074
2019-03-01,0.1106042009281643,0.1106042009281643,0.05212828055894285,0.07292235105737638,0.0115121995865733,0.04171447438683978
2019-04-01,-0.10158708343152742,-0.10158708343152742,-0.09551020270692623,-0.06858938389115535,-0.09650257279049729,-0.04558311374202588
2019-05-01,0.08102051543268528,0.08102051543268528,0.089112031285116,0.089112031285116,0.089112031285116,0.089112031285116
2019-06-01,-0.0138631023670091,-0.0138631023670091,0.02327330367261255,0.02327330367261255,0.02327330367261255,0.02327330367261255
2019-07-01,-0.0308292839569064,-0.030829283956906397,-0.04241108776270092,-0.004930233130442201,-0.035490529264995,-0.035490529264995
2019-08-01,0.058214402575894,0.058214402575894,0.06677352680309276,0.042398353783230355,0.06677352680309276,0.07481059966165272
2019-09-01,0.03964534239427875,0.03964534239427875,0.018774862437713976,0.04671107490090347,0.019672084435442647,0.040485523537249324
2019-10-01,0.03309904545045408,0.03309904545045408,0.048992583207067675,0.048992583207067675,0.05603960516072105,0.032451520751017725
2019-11-01,0.022726127316293573,0.022726127316293573,0.02522679144375515,0.017486917293988175,0.02475541187977575,-0.003778216958927276
2019-12-01,-0.0396841375384206,-0.0396841375384206,-0.039550535624288174,-0.04059079012134465,-0.05382659476304685,-0.047257562885191375
2020-01-01,-0.08277054049295454,-0.08896925583830453,-0.03478232350537312,-0.05572466388230035,-0.05572466388230035,-0.05572466388230035
2020-02-01,-0.3324467466683156,-0.2936653774410874,-0.20109708144694624,-0.20109708144694624,-0.1988564600751852,-0.1988564600751852
2020-03-01,-0.02689386610049318,-0.02689386610049318,-0.02689386610049318,0.028044094466375652,0.059541380013929376,0.059541380013929376
2020-04-01,0.04429672325021582,0.04429672325021582,0.07955640984255516,0.07491008309199607,0.07491008309199608,0.07491008309199607
2020-05-01,0.11307419135532112,0.11307419135532112,0.07671551163075642,0.07046156602992773,0.08481319168368807,0.10979566914711722
2020-06-01,-0.0001567032061695001,-0.0001567032061695001,-0.0001567032061695001,-0.0026823248101615752,5.0547975436124874e-05,-0.00015670320616950007
2020-07-01,0.07699963852231233,0.07699963852231233,0.04984359520992177,0.0646716359365513,0.06381475899293522,0.060500728461296074
2020-08-01,-0.1261311779348433,-0.12613117793484327,-0.09656501655695207,-0.12361957644047838,-0.0889264496423704,-0.0889264496423704
2020-09-01,-0.011162443181437075,-0.011162443181437075,-0.0324476368593826,-0.0324476368593826,-0.054738653035153025,-0.008756617645070125
2020-10-01,0.31347943046357785,0.25477079090116694,0.2599675720056333,0.27547704515019705,0.308424881654639,0.308424881654639
2020-11-01,0.019348052333266072,0.019348052333266072,0.049771628727144496,0.0003273568133062973,0.05718010385544175,0.04826083713679882
2020-12-01,-0.044979162245652723,-0.0585311497030572,-0.04000157538824035,-0.04000157538824035,-0.04000157538824035,-0.0495497175618069
2021-01-01,0.18163554780162083,0.18163554780162083,0.011012916994508425,0.011012916994508425,0.06507262833697137,0.12165361690740087
2021-02-01,0.06143977675360938,0.06143977675360938,0.052964227681509296,0.07838868011603817,0.08348673497396447,0.09928989537858446
2021-03-01,0.03393695586760238,0.019028972458693925,-0.017482262590106674,0.006745142841544427,-0.0233860537550321,-0.01559737935251495
2021-04-01,0.07354517866125995,0.0653709646341391,0.055836244412444794,0.055836244412444794,0.055836244412444794,0.013587454043378425
2021-05-01,0.011292878708252149,0.011292878708252149,0.0135414087091854,0.0135414087091854,-0.002028406215184752,0.0348897663549027
2021-06-01,-0.0024213213031906997,-0.0024213213031906997,0.006731943376887601,0.016750341573631748,0.023254724550570476,0.011280718700522
2021-07-01,-0.0148552644760085,-0.0148552644760085,-0.0264217045175857,-0.01747236229982065,-0.01747236229982065,0.011832358959951425
2021-08-01,-0.07565100636062748,-0.07565100636062747,-0.08867179701639512,-0.07488923748824033,-0.0605536103780675,-0.07862037472896857
2021-09-01,0.05146407390976135,0.05146407390976135,0.02026726668357706,0.03459464881780833,0.08299544812078982,0.0373624030686876
2021-10-01,-0.013926766888714751,-0.0032614702105337994,-0.029087005038408,-0.029087005038408,-0.0415671977363942,-0.013919048596910651
2021-11-01,0.062038294693038974,0.062038294693038974,0.05626906207156063,0.05626906207156063,0.055729197830516726,0.07689856077495005
2021-12-01,0.002207252051157474,0.002207252051157474,-0.021564447251052776,0.002207252051157474,0.002207252051157474,0.006697979388914348
2022-01-01,-0.05436220579550662,-0.05436220579550663,-0.019989572160705522,-0.03227745640072077,-0.0275238928317027,-0.036738241612346
2022-02-01,0.0037873318306013244,0.0037873318306013244,0.023520562021021926,0.0390911380751444,0.023520562021021926,0.016403765133745953
2022-03-01,-0.043593525266160046,-0.043593525266160046,-0.061196605149222844,-0.06119660514922285,-0.06119660514922285,-0.061196605149222844
2022-04-01,0.047974422489941625,0.05169102645583998,0.012113997253213275,0.030724652152029228,0.05017532239034945,-0.026168294822306724
2022-05-01,-0.0884512972788862,-0.07086225323206966,-0.0871462774981036,-0.057729966619500375,-0.0545666876998832,-0.05067069355966398
2022-06-01,0.15168421286338424,0.15168421286338424,0.007168472925926423,0.03584139395435075,0.01292579993866105,0.08428811779916781
2022-07-01,0.0045459396130213495,0.0057196294155895,-0.043630223036719845,-0.043630223036719845,-0.023870973533559325,-0.0382417412739666
2022-08-01,-0.04252923919507075,-0.0559563060908666,-0.06070375131964158,-0.09559420517809919,-0.05752492298616677,-0.05752492298616678
2022-09-01,0.06432147690549578,0.06432147690549578,0.07812930442859413,0.099521929876623,0.08108357145981743,0.08108357145981743
2022-10-01,0.1928453462928717,0.22797619860632135,0.14899245860446436,0.11928242126974994,0.1586078352983175,0.1586078352983175
2022-11-01,-0.0025470223329252498,-0.011946956943340949,-0.0017190682261503023,-0.02926396329336385,-0.010770644092028577,-0.044992090608200024
2022-12-01,0.08808233685606982,0.0951328657053987,0.15440800122540788,0.09769498054588122,0.15440800122540788,0.11306264261377852
2023-01-01,0.008749172472841724,0.008749172472841724,-0.006184746502055052,0.011168072664536899,-0.006184746502055052,0.008507919765981099
2023-02-01,0.10933693002637093,0.10933693002637093,0.09330814039527355,0.02736667652444895,0.06715033754273368,0.06715033754273368
2023-03-01,0.004164728810104999,0.004164728810104999,0.028421676856968277,0.05886883466804345,0.06156849998155237,0.06152079498672417
2023-04-01,0.031215816784471096,0.0312158167844711,-0.0165687611766937,-0.04584660474470222,0.03237971044243845,-0.016568761176693703
2023-05-01,0.0449145400644889,0.07617294787722917,0.11025006260924185,0.07634700426530468,0.08073159592821935,0.07441884284840718
2023-06-01,0.009155726468029226,0.009155726468029226,0.01284488649638925,-0.0032887166683396992,0.01284488649638925,0.01284488649638925
2023-07-01,-0.015426116436002448,-0.015426116436002448,-0.018222778718405275,-0.018222778718405275,-0.0037758449502604233,-0.025568707664713274
2023-08-01,-0.056393385763838344,-0.03234839851954732,-0.03330882667146332,-0.03517821847279747,-0.0283035013917699,-0.03382202583491412
2023-09-01,-0.056564662420176375,-0.056564662420176375,-0.0211587566236296,-0.014870162289518324,-0.05377655514977948,-0.020076959978090326
2023-10-01,0.09565102448090562,0.09565102448090562,0.10961892418481647,0.09060381864363269,0.10206858402408697,0.11879373915906256
2023-11-01,0.05264519385051768,0.05264519385051768,0.04542124679394135,0.028491081794569023,0.037622015842659125,0.06617265341669132
2023-12-01,0.03748841540408212,0.03003750888595237,-0.020275563412301002,-0.012271575488748077,0.0030797114142921017,-0.020275563412301002
2024-01-01,-0.007869755171556398,-0.007869755171556398,0.007645958312125126,0.03160685241244308,0.0085560461263425,0.022920959209035828
2024-02-01,0.06854514473073862,0.06854514473073862,0.04766030579111352,0.04766030579111352,0.04766030579111352,0.04766030579111352
2024-03-01,-0.05343317591227395,-0.05343317591227395,-0.07049701205030146,-0.026529746380694403,-0.05943998758934795,-0.04464456195745713
2024-04-01,-0.013715517387440576,-0.013715517387440576,0.0046398987891100255,0.0046398987891100255,0.0046398987891100255,-0.0047991635790896004
2024-05-01,0.0008776545731804253,0.0008776545731804253,-0.033540846191421024,-0.0414291500707696,-0.022366548214124572,0.0023374050203913525
2024-06-01,0.05580185635594965,0.05580185635594965,0.026157482224529224,-0.004277741859755577,0.010539610043436724,0.0030870275160349986
2024-07-01,-0.0015732759955659759,-0.0015732759955659759,-0.0012643790406504487,0.024959232363846826,0.003845122309654076,0.0017698454140120494
2024-08-01,-0.025739054308857826,-0.025739054308857826,-0.023656476300379876,-0.04032019821196382,-0.023656476300379876,-0.04032019821196382
2024-09-01,-0.04565303776299055,-0.04565303776299055,-0.03669694879759857,0.02923237762927935,0.004103116616626353,0.0011477061963994523
2024-10-01,-0.015294017010191825,-0.015294017010191825,0.003825808723905052,0.007533511801759376,0.0038258087239050505,-0.022288130151120623
