date,ticker,return_1m,index_return,target,return_lag1,ret_3m,ret_6m,vol_3m,vol_6m,excess_return,rank_ret_3m,inflation,unemployment,interest_rate
2013-11-01,BAS.DE,0.02570790525676281,0.006091996839489244,0,0.08081806726004426,0.1449979239419038,0.1287406825970181,0.0489361943577779,0.07428547657385978,0.019615908417273564,0.7,0.7,7.9,0.5
2013-12-01,BAS.DE,-0.014122043802410333,0.007244158113695276,1,0.02570790525676281,0.17865680424475738,0.054270228787566266,0.029630182020386017,0.06401302552918509,-0.02136620191610561,0.75,0.9,8.2,0.25
2014-01-01,BAS.DE,0.026325831949524314,-0.0305693274565777,1,-0.014122043802410333,0.09240392871439673,0.12787918288208144,0.04767455555925584,0.04638190028271448,0.056895159406102014,0.55,0.8,8.1,0.25
2014-02-01,BAS.DE,0.04891232997973627,0.044881160096491124,0,0.026325831949524314,0.03791169340387679,0.1829096173457806,0.023176271372166657,0.03943355121640538,0.004031169883245145,0.75,0.8,8.2,0.25
2014-03-01,BAS.DE,-0.032845835968190684,0.0039279815269823715,1,0.04891232997973627,0.06111611812685025,0.23977292237160763,0.03193616764792976,0.03492382700499436,-0.036773817495173056,0.8,0.7,8.1,0.25
2014-04-01,BAS.DE,0.03408524417629022,0.011636447933167648,0,-0.032845835968190684,0.0423923259610699,0.13479625467546663,0.04222130954190836,0.04129858235518153,0.02244879624312257,0.7,0.5,8.2,0.25
2014-05-01,BAS.DE,0.012465797294920922,0.014447958701143904,1,0.03408524417629022,0.050151738187835804,0.0880634315917126,0.04355840841502058,0.031285519907621843,-0.001982161406222982,0.45,0.7,8.2,0.25
2014-06-01,BAS.DE,0.04005578004439658,-0.005042256959091107,0,0.012465797294920922,0.013705205503020457,0.0748213236298707,0.03415726882557107,0.03081528216525726,0.04509803700348769,0.35,0.5,7.8,0.25
2014-07-01,BAS.DE,-0.08691048641926369,-0.03491995044041496,0,0.04005578004439658,0.08660682151560772,0.12899914747667762,0.014515824296981485,0.02936840662491821,-0.05199053597884873,0.65,0.5,8.3,0.15
2014-08-01,BAS.DE,0.00837194328307711,0.01833403611859108,0,-0.08691048641926369,-0.034388909079946184,0.01576282910788962,0.0667798444301368,0.0527350964189921,-0.00996209283551397,0.3,0.4,7.9,0.15
2014-09-01,BAS.DE,-0.07229531016847879,0.016799958014918293,1,0.00837194328307711,-0.038482763091789995,-0.02477755758876954,0.06608459192784732,0.04800357337836503,-0.08909526818339708,0.25,0.4,8.1,0.15
2014-10-01,BAS.DE,-0.03290662568619862,-0.03490772139120191,0,-0.07229531016847879,-0.15083385330466537,-0.06422703178905764,0.0513152845427828,0.054925915271341635,0.0020010957050032863,0.1,0.3,7.9,0.05
2014-11-01,BAS.DE,0.03943642245933643,0.04420035854320825,0,-0.03290662568619862,-0.0968299925716003,-0.13121890165154648,0.04033731626507772,0.0506420936160812,-0.0047639360838718225,0.05,0.4,8.1,0.05
2014-12-01,BAS.DE,-0.04287078864595373,-0.032144648515159635,1,0.03943642245933643,-0.06576551339534098,-0.10424827648713098,0.05667004669759472,0.055283619713817,-0.010726140130794093,0.15,0.3,8.1,0.05
2015-01-01,BAS.DE,0.13766448324226732,0.06515638810323932,1,-0.04287078864595373,-0.03634099187281592,-0.18717484517748129,0.044920815810354085,0.04793129554134299,0.072508095139028,0.35,-0.2,7.6,0.05
2015-02-01,BAS.DE,0.07735847752463387,0.07386677455716995,1,0.13766448324226732,0.13423011705565002,0.037400124484049724,0.09038456110868699,0.07548650870725257,0.0034917029674639277,0.65,-0.6,7.9,0.05
2015-03-01,BAS.DE,0.08056025123019905,0.027335338375243046,0,0.07735847752463387,0.17215217212094747,0.10638665872560649,0.0919101691556191,0.08093464559435032,0.05322491285495601,0.8,-0.3,8.0,0.05
2015-04-01,BAS.DE,-0.03317126843322915,-0.022121014749412082,0,0.08056025123019905,0.29558321199710025,0.25924222012428433,0.0339312024400476,0.07028611797973122,-0.011050253683817068,0.95,-0.1,7.7,0.05
2015-05-01,BAS.DE,-0.059007615030912564,-0.01239356716454898,1,-0.03317126843322915,0.12474746032160378,0.2589775773772538,0.06475844174227288,0.07034349454477029,-0.046614047866363584,0.65,0.2,7.9,0.05
2015-06-01,BAS.DE,-0.033656655035044114,-0.04102184376156981,0,-0.059007615030912564,-0.01161863223394266,0.1605335398870048,0.07425357978255763,0.08191552319109273,0.0073651887265256955,0.25,0.6,7.7,0.05
2015-07-01,BAS.DE,-0.0034254673017848347,0.05151122567033517,1,-0.033656655035044114,-0.12583553849918583,0.16974767349791442,0.014778495516464474,0.08042191418076357,-0.054936692972120005,0.05,0.5,7.6,0.05
2015-08-01,BAS.DE,-0.08567798703530571,-0.09194350637824,1,-0.0034254673017848347,-0.09608973736774151,0.028657722953862264,0.027826758796340428,0.06010681582739399,0.006265519342934289,0.05,0.6,7.2,0.05
2015-09-01,BAS.DE,-0.04873286541717692,-0.05167556175874022,0,-0.08567798703530571,-0.12276010937213466,-0.13437874160607732,0.04160452839407076,0.05752877502070062,0.0029426963415633,0.25,0.4,7.0,0.05
2015-10-01,BAS.DE,0.0908958231645991,0.10241659595992036,1,-0.04873286541717692,-0.13783631975426747,-0.2636718582534533,0.04119704548038649,0.027767621782242895,-0.011520772795321266,0.2,0.2,7.5,0.05
2015-11-01,BAS.DE,0.05112004635083012,0.02580867033733858,0,0.0908958231645991,-0.04351502928788353,-0.13960476665562505,0.09313021630576987,0.062218670365336674,0.025311376013491538,0.35,0.4,7.3,0.05
2015-12-01,BAS.DE,-0.09726809174110018,-0.06814012319233964,0,0.05112004635083012,0.0932830040982523,-0.029477105273882365,0.07193618362219244,0.06571241446439288,-0.02912796854876054,0.6,0.1,7.0,0.05
2016-01-01,BAS.DE,-0.13602938881674054,-0.06807301265518617,1,-0.09726809174110018,0.044747777774329034,-0.09308854197993843,0.09916888861950586,0.07565644563561082,-0.06795637616155437,0.5,0.2,7.3,-0.3
2016-02-01,BAS.DE,-0.015057245965615751,-0.032623037422002565,1,-0.13602938881674054,-0.1821774342070106,-0.22569246349489414,0.09878123030289085,0.08951701632086549,0.017565791456386814,0.2,0.3,7.1,-0.3
2016-03-01,BAS.DE,0.10169487137556787,0.020089936905923755,1,-0.015057245965615751,-0.24835472652345647,-0.15507172242520417,0.061772864404067006,0.08652644190728821,0.08160493446964412,0.2,-0.1,7.2,-0.3
2016-04-01,BAS.DE,0.08823532867458228,0.007747278581023309,0,0.10169487137556787,-0.049391763406788414,-0.00464398563245938,0.11886837267444383,0.09940358060643029,0.08048805009355897,0.45,0.0,7.4,-0.4
2016-05-01,BAS.DE,-0.037699401682486866,0.01164715128284266,1,0.08823532867458228,0.1748729540845344,-0.007304480122476198,0.06387692876301271,0.09891762593850775,-0.049346552965329527,0.95,-0.3,6.9,-0.4
2016-06-01,BAS.DE,0.03002237391648266,-0.06487393144445008,0,-0.037699401682486866,0.1522307983676633,-0.09612392815579318,0.07688896643993733,0.09612532826036967,0.09489630536093274,0.85,-0.1,7.3,-0.4
2016-07-01,BAS.DE,0.023601486993166887,0.04399003747664376,1,0.03002237391648266,0.08055830090857807,0.03116653750178966,0.06302716782210326,0.08833881481487821,-0.020388550483476875,0.8,0.1,6.8,-0.4
2016-08-01,BAS.DE,0.03757470557176701,0.01082329339070287,1,0.023601486993166887,0.01592445922716268,0.19079741331169708,0.03738374341783706,0.05507519091173816,0.026751412181064138,0.4,0.2,6.9,-0.4
2016-09-01,BAS.DE,0.04403282406792908,-0.006910021529968335,1,0.03757470557176701,0.09119856648141655,0.24342936484907984,0.00699423976996681,0.05008490255920636,0.05094284559789741,0.75,0.2,7.2,-0.4
2016-10-01,BAS.DE,0.05505195646683747,0.01765681955408449,1,0.04403282406792908,0.10520901663286297,0.18576731754144105,0.010443480156045652,0.04065527424704086,0.03739513691275298,0.5,0.4,6.8,-0.4
2016-11-01,BAS.DE,0.008592719911688418,-0.0011913567066933473,1,0.05505195646683747,0.13665948610653356,0.15258394533369624,0.00883725892820033,0.032804798288817105,0.009784076618381765,0.85,0.5,7.0,-0.4
2016-12-01,BAS.DE,0.09038156449860635,0.07828978922579855,1,0.008592719911688418,0.10767750044645497,0.19887606692787152,0.024275786711306646,0.01625869386879514,0.012091775272807803,0.75,0.6,7.0,-0.4
2017-01-01,BAS.DE,0.00917233901100456,-0.01818560213444609,0,0.09038156449860635,0.15402624087713224,0.2592352575099952,0.041020435890396334,0.028215852898568358,0.027357941145450648,0.6,1.1,7.1,-0.4
2017-02-01,BAS.DE,-0.01368942275922469,0.027526767634975524,1,0.00917233901100456,0.10814662342129933,0.24480610952783288,0.047054382299383864,0.030724326846867718,-0.041216190394200214,0.75,1.7,7.0,-0.4
2017-03-01,BAS.DE,0.057110433313793285,0.05462081941893149,0,-0.01368942275922469,0.08586448075038622,0.19354198119684118,0.05469364503662569,0.03805448346883907,0.0024896138948617974,0.35,2.0,7.0,-0.4
2017-04-01,BAS.DE,-0.037236416528067307,0.01675559276975025,0,0.057110433313793285,0.052593349565573155,0.2066195904427054,0.036132489204273865,0.03922049918118658,-0.053992009297817556,0.35,1.5,6.5,-0.4
2017-05-01,BAS.DE,-0.06282138938765647,-0.0014046561195373286,1,-0.037236416528067307,0.006184594026501289,0.11433121744780061,0.049106022391339696,0.04686948238900934,-0.06141673326811914,0.1,1.9,6.9,-0.4
2017-06-01,BAS.DE,0.0007205618063450547,-0.03170835519462378,0,-0.06282138938765647,-0.04294737260193049,0.04291710814845573,0.06316586763936209,0.05784126360663545,0.03242891700096884,0.05,1.4,6.9,-0.4
2017-07-01,BAS.DE,-0.0061658877711736615,0.0021732962404437117,1,0.0007205618063450547,-0.09933724410937872,-0.046743894543805564,0.03197108746468134,0.041237277557924334,-0.008339184011617373,0.1,1.3,6.7,-0.4
2017-08-01,BAS.DE,0.009678667463109747,-0.008085597284765877,1,-0.0061658877711736615,-0.06826671535248507,-0.062082121325983786,0.0348684399152487,0.040443174914485645,0.017764264747875624,0.05,1.3,7.0,-0.4
2017-09-01,BAS.DE,0.10655028336274586,0.05067416298775651,1,0.009678667463109747,0.00423334149828114,-0.03871403110364935,0.0079448177586997,0.041175471399541724,0.055876120374989346,0.6,1.5,6.5,-0.4
2017-10-01,BAS.DE,0.03976021307497235,0.022003658390984393,1,0.10655028336274586,0.11006306305468194,0.010725818945303223,0.061019252607503426,0.05796392099396385,0.017756554683987957,0.75,1.6,6.9,-0.4
2017-11-01,BAS.DE,0.004059020723943263,-0.0283128569832779,0,0.03976021307497235,0.15598916390082795,0.08772244854834288,0.049581452920843434,0.05608928664491349,0.032371877707221164,0.75,1.4,7.0,-0.4
2017-12-01,BAS.DE,-0.024042789773622286,-0.01847934608419821,0,0.004059020723943263,0.15036951716166147,0.1546028586599426,0.05202555068045391,0.042658769505382145,-0.005563443689424075,0.85,1.5,6.5,-0.4
2018-01-01,BAS.DE,0.028123110773571103,0.03006029729198678,0,-0.024042789773622286,0.019776444025293327,0.12983950707997527,0.03197684073675826,0.04658400439462237,-0.001937186518415679,0.7,1.3,6.7,-0.4
2018-02-01,BAS.DE,-0.08386347847699993,-0.047192128169683656,0,0.028123110773571103,0.00813934172389208,0.16412850562472003,0.026108981095456184,0.04454943408872445,-0.036671350307316275,0.65,1.3,6.8,-0.4
2018-03-01,BAS.DE,-0.045596554203171324,-0.02252424041493739,0,-0.08386347847699993,-0.07978315747705111,0.07058635968461036,0.05603688093393222,0.06406552193503443,-0.023072313788233934,0.25,1.1,5.9,-0.4
2018-04-01,BAS.DE,0.0466836543391036,0.05206604775583812,1,-0.045596554203171324,-0.10133692190660015,-0.08156047788130683,0.05692091395031966,0.046839638793325894,-0.005382393416734521,0.1,1.4,6.2,-0.4
2018-05-01,BAS.DE,-0.023980626135950422,-0.03672257373640253,1,0.0466836543391036,-0.08277637834106766,-0.07463703661717558,0.06711004429106228,0.04847367375460105,0.012741947600452108,0.1,1.2,6.5,-0.4
2018-06-01,BAS.DE,0.008199567481517622,-0.003243598551144866,0,-0.023980626135950422,-0.02289352600001815,-0.10267668347706926,0.04826372994611671,0.047913347481669886,0.011443166032662488,0.25,2.0,6.0,-0.4
2018-07-01,BAS.DE,0.003052178917009707,0.038252411603998615,1,0.008199567481517622,0.030902595684670797,-0.07043432622192936,0.03537897289251772,0.04878088287680006,-0.03520023268698891,0.45,2.0,6.6,-0.4
2018-08-01,BAS.DE,-0.030063289909060265,-0.03760898151970371,0,0.003052178917009707,-0.012728879737423093,-0.09550525807849075,0.017285991531309775,0.04565720630826125,0.007545691610643446,0.35,2.2,6.5,-0.4
2018-09-01,BAS.DE,-0.039402645390911206,0.0018568330954216172,0,-0.030063289909060265,-0.018811543510532935,-0.041705069510551085,0.020765260012402587,0.033238364581397506,-0.04125947848633282,0.35,2.1,6.5,-0.4
2018-10-01,BAS.DE,-0.11129980669554673,-0.0593345329205236,0,-0.039402645390911206,-0.06641375638296176,-0.03551116069829097,0.022309452194840373,0.03186590285436352,-0.051965273775023135,0.15,2.1,6.6,-0.4
2018-11-01,BAS.DE,-0.05379976739471415,-0.007624722636884629,0,-0.11129980669554673,-0.1807657419955182,-0.1934946217329413,0.04445184102689535,0.04302466237107766,-0.04617504475782952,0.2,2.3,6.5,-0.4
2018-12-01,BAS.DE,-0.06167469594096597,-0.05411375117910555,1,-0.05379976739471415,-0.2045022194811721,-0.22331376299170502,0.03804105993365254,0.04359695949395788,-0.007560944761860422,0.05,1.9,6.6,-0.4
2019-01-01,BAS.DE,0.056622414396647835,0.05264508595215678,1,-0.06167469594096597,-0.22677427003122685,-0.2931880264141886,0.031174029353000128,0.03801310103002316,0.003977328444491057,0.15,1.5,6.8,-0.4
2019-02-01,BAS.DE,0.049670795822437164,0.04394149613342058,0,0.056622414396647835,-0.058852048939032287,-0.2396177909345505,0.06614287445296323,0.055097822308339636,0.005729299689016587,0.1,1.4,6.3,-0.4
2019-03-01,BAS.DE,-0.02179415464368195,0.01620549957056694,1,0.049670795822437164,0.044618514278119026,-0.15988370520305306,0.06638316786036569,0.06640966460323036,-0.03799965421424889,0.3,1.5,6.9,-0.4
2019-04-01,BAS.DE,0.10621075019776938,0.04860508759667037,0,-0.02179415464368195,0.08449905557540305,-0.1422752144558238,0.04340645582933284,0.06612169825390088,0.057605662601099006,0.35,1.4,7.4,-0.4
2019-05-01,BAS.DE,-0.18526682110408277,-0.06663314319565228,1,0.10621075019776938,0.1340873913765246,0.0752353424374923,0.06414730606107381,0.06809373642727179,-0.11863367790843049,0.45,1.7,6.6,-0.4
2019-06-01,BAS.DE,0.1319995599011763,0.058913012560207534,0,-0.18526682110408277,-0.10085022554999534,-0.05623171127187632,0.14609799389175335,0.1049090621760337,0.07308654734096875,0.2,1.2,6.6,-0.4
2019-07-01,BAS.DE,-0.05303494668649711,-0.00196904267950615,1,0.1319995599011763,0.0529434889948629,0.13744254457026595,0.17620168074970183,0.11491585128003054,-0.05106590400699096,0.35,1.3,6.4,-0.4
2019-08-01,BAS.DE,-0.005782331862610568,-0.011563836555185225,1,-0.05303494668649711,-0.10630220788940359,0.027785183487121,0.15936383621360803,0.11717901823656582,0.005781504692574657,0.15,1.0,7.3,-0.4
2019-09-01,BAS.DE,0.06547032338226755,0.041639899204966246,1,-0.005782331862610568,0.07318228135206861,-0.02766794419792673,0.09613742588420511,0.11508426697521067,0.0238304241773013,0.5,1.0,7.3,-0.4
2019-10-01,BAS.DE,0.06409857995017898,0.009794215191621491,0,0.06547032338226755,0.006653044833159871,0.05959653382802277,0.05965630662555144,0.11795672820309257,0.05430436475855749,0.35,0.8,6.8,-0.5
2019-11-01,BAS.DE,-0.00014663242205592564,0.027513564892398312,0,0.06409857995017898,0.12378657146983596,0.01748436358043237,0.04074752425051076,0.1121943496334506,-0.027660197314454238,0.85,0.7,6.9,-0.5
2019-12-01,BAS.DE,-0.012752787787780884,0.011224227191489744,0,-0.00014663242205592564,0.1294222709103906,0.20260455226245921,0.03749425263028889,0.06606603263827783,-0.023977014979270628,0.65,1.0,7.7,-0.5
2020-01-01,BAS.DE,-0.09324424939896458,-0.027833329226459202,0,-0.012752787787780884,0.05119915974034217,0.05785220457350204,0.041215885264974966,0.04657461603844332,-0.06541092017250538,0.45,1.3,6.8,-0.5
2020-02-01,BAS.DE,-0.13083344492818882,-0.08553354227173882,0,-0.09324424939896458,-0.1061436696088014,0.017642901861034566,0.05050570402140841,0.05870893123918178,-0.04529990265645001,0.05,1.4,7.4,-0.5
2020-03-01,BAS.DE,-0.187170401445783,-0.16296492540361418,1,-0.13083344492818882,-0.2368304821149343,-0.10740821120454369,0.0603253189016982,0.080556530062099,-0.024205476042168828,0.05,1.2,7.8,-0.5
2020-04-01,BAS.DE,0.08204905320096612,0.05060462673175681,1,-0.187170401445783,-0.4112480957729364,-0.36004893603259425,0.04727388695767405,0.0932845644907584,0.03144442646920931,0.2,0.7,6.8,-0.5
2020-05-01,BAS.DE,0.041983383797180585,0.04175988578481382,0,0.08204905320096612,-0.23595479317300572,-0.3420984627818071,0.14199291381360551,0.09821824208443738,0.00022349801236676292,0.35,0.3,8.2,-0.5
2020-06-01,BAS.DE,0.025388041842184572,0.06028133241457101,1,0.041983383797180585,-0.06313796444763631,-0.2999684465625706,0.14525599810693116,0.1044079306906637,-0.03489329057238644,0.45,0.1,8.5,-0.5
2020-07-01,BAS.DE,-0.0004771749639308487,-0.01847517176098501,1,0.025388041842184572,0.14942047884033127,-0.26182761693260515,0.0291294050962729,0.1082203557733125,0.01799799679705416,0.5,0.3,9.1,-0.5
2020-08-01,BAS.DE,0.09079260775165343,0.030932590063924792,1,-0.0004771749639308487,0.06689425067543431,-0.1690605424975714,0.02139826264496091,0.10632591750053592,0.05986001768772864,0.3,0.4,9.6,-0.5
2020-09-01,BAS.DE,0.018018115510729737,-0.02410990405172231,0,0.09079260775165343,0.11570347462990715,0.05256551018227085,0.04704065603139364,0.10193622189097504,0.042128019562452046,0.55,-0.2,9.3,-0.5
2020-10-01,BAS.DE,-0.09445936231902663,-0.07370973242391443,1,0.018018115510729737,0.10833354829845232,0.2577540271387836,0.04825000125667748,0.036426709162252144,-0.020749629895112198,0.85,-0.3,9.0,-0.5
2020-11-01,BAS.DE,0.30295287183940856,0.1806261506724367,1,-0.09445936231902663,0.01435136094335654,0.08124561161879085,0.09333238287159118,0.06131519314219535,0.12232672116697185,0.65,-0.3,8.7,-0.5
2020-12-01,BAS.DE,0.05527476271954712,0.017208064286575064,1,0.30295287183940856,0.22651162503111166,0.3422150996610188,0.2048477004353176,0.1344598193411145,0.03806669843297206,0.8,-0.3,8.6,-0.5
2021-01-01,BAS.DE,-0.013751547345074444,-0.020041420837676238,1,0.05527476271954712,0.26376827223992905,0.37210182053838137,0.20070759734709268,0.1336037899233037,0.006289873492601794,0.7,-0.3,9.2,-0.5
2021-02-01,BAS.DE,0.06109986968438341,0.04452180781765591,0,-0.013751547345074444,0.34447608721388123,0.35882744815723777,0.16653866735651712,0.13494876458662333,0.0165780618667275,0.7,0.9,9.0,-0.5
2021-03-01,BAS.DE,0.04591747833148929,0.07776012366146756,0,0.06109986968438341,0.10262308505885609,0.32913471008996775,0.041635917954747574,0.13412704559326363,-0.03184264532997827,0.65,0.9,9.1,-0.5
2021-04-01,BAS.DE,-0.05307735530612401,0.014168679364039871,1,0.04591747833148929,0.09326580067079826,0.3570340729107273,0.03956773151550942,0.13307401861779733,-0.06724603467016388,0.55,1.3,9.6,-0.5
2021-05-01,BAS.DE,0.04252408991267176,0.016282818715724012,0,-0.05307735530612401,0.053939992709748696,0.39841607992362993,0.06200392568306204,0.12428014007470631,0.026241271196947746,0.3,1.6,9.1,-0.5
2021-06-01,BAS.DE,-0.0033003447934518704,0.00614935861002075,0,0.04252408991267176,0.03536421293803704,0.13798729799689313,0.05620072434263647,0.04590882589285817,-0.00944970340347262,0.15,2.0,9.1,-0.5
2021-07-01,BAS.DE,-0.0033112731365076975,0.006151120660298881,0,-0.0033003447934518704,-0.01385361018690412,0.07941219048389414,0.047814338713466895,0.043854442781082296,-0.009462393796806579,0.2,1.9,9.4,-0.5
2021-08-01,BAS.DE,-0.010570933508296187,0.026192772881160842,1,-0.0033112731365076975,0.03591247198271219,0.08985246469246089,0.026459905018141817,0.04276304946552237,-0.03676370638945703,0.5,2.2,8.7,-0.5
2021-09-01,BAS.DE,0.005036653266987878,-0.035346897133990085,0,-0.010570933508296187,-0.017182551438255755,0.018181661499781288,0.0041945251698451615,0.03691185353553689,0.04038355040097796,0.35,3.0,8.9,-0.5
2021-10-01,BAS.DE,-0.05421409055509385,0.050018768542378966,0,0.005036653266987878,-0.008845553377816007,-0.022699163564720126,0.007810114263994306,0.030654845777939116,-0.10423285909747282,0.65,3.4,8.9,-0.5
2021-11-01,BAS.DE,-0.07064860624748082,-0.04411183406782215,1,-0.05421409055509385,-0.05974837079640216,-0.02383589881368997,0.03071094420948715,0.03102174552089696,-0.026536772179658663,0.2,4.1,8.4,-0.5
2021-12-01,BAS.DE,0.06738076917827018,0.05792434624697762,1,-0.07064860624748082,-0.11982604353558679,-0.13700859497384255,0.03980997039537901,0.031498581915864264,0.009456422931292563,0.25,4.9,8.4,-0.5
2022-01-01,BAS.DE,0.09291017376512545,-0.02880368650109555,0,0.06738076917827018,-0.057481927624304485,-0.06632748100212049,0.07539618878524594,0.04875533985036239,0.121713860266221,0.15,5.0,8.0,-0.5
2022-02-01,BAS.DE,-0.12248212551598237,-0.059974635014277355,0,0.09291017376512545,0.08964233669591481,0.029893965899512653,0.08799179270268558,0.06494772144124918,-0.06250749050170501,0.85,5.1,8.0,-0.5
2022-03-01,BAS.DE,-0.12641360759955445,-0.00553228558100638,0,-0.12248212551598237,0.037808817427413266,-0.08201722610817352,0.11768142863244711,0.08367671481064912,-0.12088132201854807,0.65,5.9,7.3,-0.5
2022-04-01,BAS.DE,-0.026081688320128693,-0.025537322450775224,1,-0.12641360759955445,-0.15598555935041136,-0.21346748697471585,0.12550711813351306,0.0943296399670633,-0.0005443658693534692,0.25,7.4,7.7,-0.5
2022-05-01,BAS.DE,0.0174567334670781,-0.0035894421826705436,0,-0.026081688320128693,-0.2749774214356655,-0.1853350847397507,0.05682574954663064,0.09391631465561207,0.021046175649748644,0.1,7.5,7.8,-0.5
2022-06-01,BAS.DE,-0.13183274384902044,-0.08823735210304962,0,0.0174567334670781,-0.13503856245260504,-0.09722974502519177,0.07377981119141275,0.09334251745486599,-0.043595391745970824,0.1,8.1,7.8,-0.5
2022-07-01,BAS.DE,0.04551479320049956,0.0732996365584686,1,-0.13183274384902044,-0.14045769870207103,-0.2964432580524824,0.07677480918733408,0.0930945774989945,-0.027784843357969047,0.3,8.6,7.5,-0.5
2022-08-01,BAS.DE,-0.030980124367059325,-0.05146843198134787,0,0.04551479320049956,-0.06886121718144278,-0.3438386386171083,0.09532991105528299,0.07964240551705765,0.020488307614288548,0.4,8.9,7.3,0.0
2022-09-01,BAS.DE,-0.058711779518185625,-0.05659252223416733,1,-0.030980124367059325,-0.1172980750155802,-0.25233663746818524,0.08895211461564748,0.0731632867183474,-0.0021192572840182944,0.45,9.1,6.9,0.0
2022-10-01,BAS.DE,0.14734869263547323,0.09021158829952625,0,-0.058711779518185625,-0.04417711068474539,-0.18463480938681642,0.05398100834517631,0.06190578828120599,0.05713710433594699,0.45,9.9,7.0,0.75
2022-11-01,BAS.DE,0.06778907359970843,0.09597127547774087,0,0.14734869263547323,0.05765678875022828,-0.011204428431214497,0.1118265992918892,0.09576404489453749,-0.028182201878032442,0.75,10.6,7.7,1.25
2022-12-01,BAS.DE,-0.04380081010591319,-0.043155596052167344,1,0.06778907359970843,0.15642598671699603,0.03912791170141583,0.10391752900325962,0.09991009964233558,-0.0006452140537458462,0.6,10.1,7.3,1.5
2023-01-01,BAS.DE,0.12955367358894532,0.09748737793998807,0,-0.04380081010591319,0.17133695612926847,0.12715984544452308,0.09602097646246319,0.080011257372097,0.032066295648957244,0.55,9.2,7.5,2.0
2023-02-01,BAS.DE,-0.07490453121252794,0.01799701785417329,0,0.12955367358894532,0.15354193708274055,0.21119872583296884,0.08786252991119664,0.09163225620740117,-0.09290154906670123,0.4,8.6,7.1,2.0
2023-03-01,BAS.DE,-0.0023723499733352416,0.018089440775687082,0,-0.07490453121252794,0.01084833227050419,0.16727431898750023,0.1101683378550224,0.0994021863395909,-0.020461790749022324,0.1,8.5,7.7,3.0
2023-04-01,BAS.DE,-0.031224240143212234,0.010257182630469153,1,-0.0023723499733352416,0.05227679240308214,0.2236137485323506,0.10365692654048068,0.09196969766794366,-0.04148142277368139,0.1,6.9,7.3,3.5
2023-05-01,BAS.DE,0.02030479495613835,-0.03240650874391382,0,-0.031224240143212234,-0.10850112132907541,0.04504081575366514,0.03651784200814227,0.07687806098615944,0.05271130370005217,0.05,6.9,7.2,3.5
2023-06-01,BAS.DE,0.0012382753288811,0.04292273259874979,1,0.02030479495613835,-0.013291795160409126,-0.002443462889904935,0.025826104128694623,0.07170108079028183,-0.04168445726986869,0.35,6.1,7.2,3.75
2023-07-01,BAS.DE,0.09669451292922115,0.016417081125623456,0,0.0012382753288811,-0.009681169858192784,0.042595622544889356,0.026053114144450357,0.06853735409854453,0.0802774318035977,0.15,5.5,8.1,4.0
2023-08-01,BAS.DE,-0.040598749923526634,-0.038959542735733876,0,0.09669451292922115,0.1182375832142406,0.009736461885165193,0.05051536808984678,0.05716487922847785,-0.0016392071877927572,0.75,5.3,7.1,4.25
2023-09-01,BAS.DE,-0.08206882374797864,-0.028495828807539092,1,-0.040598749923526634,0.05733403833457562,0.044042243174166495,0.07037005755709934,0.049130845781962515,-0.053572994940439544,0.45,5.2,8.2,4.25
2023-10-01,BAS.DE,0.013620503271150275,-0.027197432800012744,0,-0.08206882374797864,-0.025973060742284115,-0.0356542306004769,0.09356418259473462,0.06149842219209496,0.04081793607116302,0.5,4.3,8.1,4.5
2023-11-01,BAS.DE,-0.019524564434603153,0.0791284395396803,1,0.013620503271150275,-0.109047070400355,0.00919051281388561,0.0479860079352439,0.060528733181984214,-0.09865300397428345,0.3,2.9,7.9,4.5
2023-12-01,BAS.DE,0.14279021107819068,0.03175827345696236,0,-0.019524564434603153,-0.08797288491143151,-0.030638846576855894,0.04859154108767544,0.06024148524441665,0.11103193762122832,0.2,2.4,8.0,4.5
2024-01-01,BAS.DE,-0.08856096084401921,0.02803180315537035,1,0.14279021107819068,0.1368861499147378,0.11091308917245368,0.08576080619757082,0.0856024120040174,-0.11659276399938956,0.65,2.9,8.2,4.5
2024-02-01,BAS.DE,0.05881704119494757,0.049343886499922274,1,-0.08856096084401921,0.03470468579956831,-0.07434238460078668,0.1187683144675286,0.08516012391543969,0.009473154695025299,0.15,2.8,7.9,4.5
2024-03-01,BAS.DE,0.12437600497028423,0.042160639292197155,0,0.05881704119494757,0.11304629142911904,0.025073406517687524,0.11711471121299379,0.08819157757026687,0.08221536567808707,0.7,2.6,8.0,4.5
2024-04-01,BAS.DE,-0.07132070532820889,-0.031907595580147,1,0.12437600497028423,0.09463208532121259,0.2315182352359504,0.10905686943554985,0.08808427891959543,-0.03941310974806189,0.55,2.4,8.8,4.5
2024-05-01,BAS.DE,0.0552046280216314,0.01268988265204718,0,-0.07132070532820889,0.11187234083702291,0.14657702663659122,0.09960841097607633,0.09904339515041209,0.04251474536958422,0.8,2.4,8.6,4.5
2024-06-01,BAS.DE,-0.06661840076393155,-0.017988731948367254,0,0.0552046280216314,0.10825992766370673,0.22130621909282577,0.09923922425962522,0.09709003722455369,-0.0486296688155643,0.65,2.6,8.1,4.5
2024-07-01,BAS.DE,-0.046143701104264356,-0.004307313423498993,1,-0.06661840076393155,-0.08273447807050904,0.011897607250703546,0.07173053974190664,0.0886797517366777,-0.04183638768076536,0.15,2.5,8.3,4.25
